nct_id,study_title,arm,device,outcome_title,outcome_description,time_frame,value,unit,n_analysed,result_type,category,durability_related,retrieved_at
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 27mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",13.8,mmHg,100,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 29mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.1,mmHg,20,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - Total",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",18.4,mmHg,689,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 19mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",35.0,mmHg,22,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 21mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",25.2,mmHg,131,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 23mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",20.1,mmHg,214,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 25mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",19.2,mmHg,202,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 27mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",16.7,mmHg,100,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - Total",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",20.9,mmHg,689,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 19mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",31.7,mmHg,22,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 21mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",22.0,mmHg,131,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 23mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",19.8,mmHg,214,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 25mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",18.2,mmHg,202,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 27mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",16.4,mmHg,100,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - Total",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000A,Peak gradient is the maximum value measured of flow of blood through the aortic valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",20.1,mmHg,689,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 25mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",12.0,mmHg,6,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 27mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",9.8,mmHg,29,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 29mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.2,mmHg,25,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 31mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",9.0,mmHg,16,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 33mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",17.4,mmHg,6,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - Total",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.5,mmHg,82,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 25mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.6,mmHg,6,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 27mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",9.9,mmHg,29,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 29mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.4,mmHg,25,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 31mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.2,mmHg,16,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 33mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",9.0,mmHg,6,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - Total",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.1,mmHg,82,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 27mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",9.5,mmHg,29,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 29mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",10.5,mmHg,25,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 31mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",6.6,mmHg,16,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - 33mm",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",8.3,mmHg,6,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Mitral Bioprosthesis, Model 11000M - Total",COMMENCE (Inspiris RESILIA),Subject's Average Peak Gradients Measurements Over Time - 11000M,Peak gradient is the maximum value measured of flow of blood through the mitral valve as measured in millimeters of mercury. Gradients are evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",9.4,mmHg,82,MEAN,,False,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 19mm",COMMENCE (Inspiris RESILIA),Subject's Average Effective Orifice Area Measurements - 11000A,Effective orifice area represents the cross-sectional area of the blood flow downstream of the aortic valve. Effective orifice area is evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",1.4,Centimeters Squared,22,MEAN,,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 21mm",COMMENCE (Inspiris RESILIA),Subject's Average Effective Orifice Area Measurements - 11000A,Effective orifice area represents the cross-sectional area of the blood flow downstream of the aortic valve. Effective orifice area is evaluated by echocardiography over time.,"3 Months, 1 Year, and 2 Years Post Implant",1.5,Centimeters Squared,131,MEAN,,True,2026-09-16T12:17:58Z
